項目名,名称
622682001,ダルベポエチン　アルファ注３０μｇシリンジ「ＫＫＦ」　０．５ｍＬ
622682101,ダルベポエチン　アルファ注４０μｇシリンジ「ＫＫＦ」　０．５ｍＬ
622682201,ダルベポエチン　アルファ注６０μｇシリンジ「ＫＫＦ」　０．５ｍＬ
622682301,ダルベポエチン　アルファ注１２０μｇシリンジＫＫＦ　０．５ｍＬ
622682401,ダルベポエチン　アルファ注１８０μｇシリンジＫＫＦ　０．５ｍＬ
622682501,イロクテイト静注用４０００　４，０００国際単位（溶解液付）
622682601,ゲフィチニブ錠２５０ｍｇ「サンド」
622682701,オランザピンＯＤ錠２．５ｍｇ「ニプロ」
622682801,シロドシンＯＤ錠２ｍｇ「ニプロ」
622682901,シロドシンＯＤ錠４ｍｇ「ニプロ」
622683001,シロドシン錠２ｍｇ「ニプロ」
622683101,シロドシン錠４ｍｇ「ニプロ」
622683201,ブロナンセリン錠２ｍｇ「ニプロ」
622683301,ブロナンセリン錠４ｍｇ「ニプロ」
622683401,ブロナンセリン錠８ｍｇ「ニプロ」
622683501,シムツーザ配合錠
622683602,ピリヴィジェン１０％静注５ｇ／５０ｍＬ
622683702,ピリヴィジェン１０％静注１０ｇ／１００ｍＬ
622683802,ピリヴィジェン１０％静注２０ｇ／２００ｍＬ
622683901,ラビピュール筋注用　（溶解液付）
622684001,シロドシンＯＤ錠２ｍｇ「Ｍｅ」
622684101,シロドシンＯＤ錠４ｍｇ「Ｍｅ」
622684201,アダパレンゲル０．１％「東光」
622684301,シロドシンＯＤ錠２ｍｇ「ツルハラ」
622684401,シロドシンＯＤ錠４ｍｇ「ツルハラ」
622684501,ゲフィチニブ錠２５０ｍｇ「ＪＧ」
622684601,シロドシン錠２ｍｇ「ＪＧ」
622684701,シロドシン錠４ｍｇ「ＪＧ」
622684801,トラチモ配合点眼液「ニットー」
622685301,オキシコドン徐放錠５ｍｇＮＸ「第一三共」
622685401,オキシコドン徐放錠１０ｍｇＮＸ「第一三共」
622685501,オキシコドン徐放錠２０ｍｇＮＸ「第一三共」
622685601,オキシコドン徐放錠４０ｍｇＮＸ「第一三共」
622685701,オキシコドン注射液１０ｍｇ「第一三共」　１％１ｍＬ
622685801,オキシコドン注射液５０ｍｇ「第一三共」　１％５ｍＬ
622685901,アダパレンゲル０．１％「イワキ」
622686401,花扇加工ブシＫ
622686901,ビベスピエアロスフィア１２０吸入
622687001,ビレーズトリエアロスフィア５６吸入
622687101,ビレーズトリエアロスフィア１２０吸入
622687201,ハルロピテープ８ｍｇ
622687301,ハルロピテープ１６ｍｇ
622687401,ハルロピテープ２４ｍｇ
622687501,ハルロピテープ３２ｍｇ
622687601,ハルロピテープ４０ｍｇ
622687701,オンパットロ点滴静注２ｍｇ／ｍＬ　８．８ｍｇ４．４ｍＬ
622687801,ロナセンテープ２０ｍｇ
622687901,ロナセンテープ３０ｍｇ
622688001,ロナセンテープ４０ｍｇ
622688101,ミニリンメルトＯＤ錠２５μｇ
622688201,ミニリンメルトＯＤ錠５０μｇ
622688301,リセドロン酸Ｎａ錠７５ｍｇ「日医工」
622688401,ヴァンフリタ錠１７．７ｍｇ
622688501,ヴァンフリタ錠２６．５ｍｇ
622688601,イナビル吸入懸濁用１６０ｍｇセット
622688701,アジマイシン点眼液１％
622688800,Ｄ－マンニトール注射液　２０％３００ｍＬ
622688801,２０％マンニットール注射液「ＹＤ」　３００ｍＬ
622688901,マンニットールＳ注射液　３００ｍＬ
622689000,アシクロビル４０％顆粒
622689100,アナストロゾール１ｍｇ錠
622689200,アムロジピンベシル酸塩５ｍｇ口腔内崩壊錠
622689300,イルベサルタン・アムロジピンベシル酸塩ＬＤ錠
622689400,イルベサルタン・アムロジピンベシル酸塩ＨＤ錠
622689500,イルベサルタン１００ｍｇ錠
622689600,イルベサルタン２００ｍｇ錠
622689700,エナラプリルマレイン酸塩５ｍｇ錠
622689800,セルトラリン塩酸塩２５ｍｇ口腔内崩壊錠
622689900,セルトラリン塩酸塩５０ｍｇ口腔内崩壊錠
622690000,エンテカビル０．５ｍｇ口腔内崩壊錠
622690100,オルメサルタンメドキソミル５ｍｇ錠
622690200,オルメサルタンメドキソミル５ｍｇ口腔内崩壊錠
622690300,オルメサルタンメドキソミル１０ｍｇ錠
622690400,オルメサルタンメドキソミル１０ｍｇ口腔内崩壊錠
622690500,オルメサルタンメドキソミル２０ｍｇ錠
622690600,オルメサルタンメドキソミル２０ｍｇ口腔内崩壊錠
622690700,オルメサルタンメドキソミル４０ｍｇ錠
622690800,オルメサルタンメドキソミル４０ｍｇ口腔内崩壊錠
622690900,オロパタジン塩酸塩２．５ｍｇ錠
622691000,シンバスタチン２０ｍｇ錠
622691100,ゾルピデム酒石酸塩５ｍｇ口腔内崩壊錠
622691300,テルミサルタン４０ｍｇ口腔内崩壊錠
622691400,ナルフラフィン塩酸塩２．５μｇカプセル
622691700,ピオグリタゾン塩酸塩３０ｍｇ口腔内崩壊錠
622691800,ピタバスタチンカルシウム２ｍｇ錠
622692200,ボセンタン６２．５ｍｇ錠
622692300,リスペリドン１％細粒
622692400,ロスバスタチンカルシウム２．５ｍｇ錠
622692500,ロスバスタチンカルシウム２．５ｍｇ口腔内崩壊錠
622692600,ロスバスタチンカルシウム５ｍｇ錠
622692700,ロスバスタチンカルシウム５ｍｇ口腔内崩壊錠
622693400,マキサカルシトール１０μｇ１ｍＬ注射液
622694000,オザグレルナトリウム４０ｍｇ２ｍＬ注射液
622694101,フレカイニド酢酸塩錠５０ｍｇ「ＴＥ」
622694201,フレカイニド酢酸塩錠１００ｍｇ「ＴＥ」
622694301,サムスカＯＤ錠７．５ｍｇ
622694401,サムスカＯＤ錠１５ｍｇ
622694501,サムスカＯＤ錠３０ｍｇ
622694601,デファイテリオ静注２００ｍｇ　２．５ｍＬ
622694701,モメタゾン点鼻液５０μｇ「タカタ」５６噴霧用　５ｍｇ１０ｇ
622694801,モメタゾン点鼻液５０μｇ「タカタ」１１２噴霧用　９ｍｇ１８ｇ
622694901,モメタゾン点鼻液５０μｇ「トーワ」５６噴霧用　５ｍｇ１０ｇ
622695001,モメタゾン点鼻液５０μｇ「トーワ」１１２噴霧用　９ｍｇ１８ｇ
622695101,リセドロン酸Ｎａ錠７５ｍｇ「トーワ」
622695201,モメタゾン点鼻液５０μｇ「ＣＥＯ」５６噴霧用　５ｍｇ１０ｇ
622695301,ヘパリン類似物質外用泡状スプレー０．３％「日医工」
622695401,モメタゾン点鼻液５０μｇ「ＣＥＯ」１１２噴霧用　９ｍｇ１８ｇ
622695501,アプレピタントカプセル８０ｍｇ「ＮＫ」
622695601,アプレピタントカプセル１２５ｍｇ「ＮＫ」
622695701,アプレピタントカプセルセット「ＮＫ」
622695801,カペシタビン錠３００ｍｇ「ＮＫ」
622695901,アレジオンＬＸ点眼液０．１％
622696001,ラスビック錠７５ｍｇ
622696101,エクフィナ錠５０ｍｇ
622696201,ベネクレクスタ錠１０ｍｇ
622696301,ベネクレクスタ錠５０ｍｇ
622696401,ベネクレクスタ錠１００ｍｇ
622696501,エベレンゾ錠２０ｍｇ
622696601,エベレンゾ錠５０ｍｇ
622696701,エベレンゾ錠１００ｍｇ
622696801,フェンタニルクエン酸塩１日用テープ１ｍｇ「テイコク」
622696901,フェンタニルクエン酸塩１日用テープ２ｍｇ「テイコク」
622697001,フェンタニルクエン酸塩１日用テープ４ｍｇ「テイコク」
622697101,フェンタニルクエン酸塩１日用テープ６ｍｇ「テイコク」
622697201,フェンタニルクエン酸塩１日用テープ８ｍｇ「テイコク」
622697301,ジカディア錠１５０ｍｇ
622697401,センノシド錠１２ｍｇ「杏林」
622697501,プレガバリンＯＤ錠２５ｍｇ「杏林」
622697601,プレガバリンＯＤ錠７５ｍｇ「杏林」
622697701,プレガバリンＯＤ錠１５０ｍｇ「杏林」
622697801,イミダフェナシン錠０．１ｍｇ「杏林」
622697901,イミダフェナシンＯＤ錠０．１ｍｇ「杏林」
622698001,アイベータ配合点眼液
622698101,アプレピタントカプセル８０ｍｇ「サワイ」
622698201,アプレピタントカプセル１２５ｍｇ「サワイ」
622698301,アプレピタントカプセルセット「サワイ」
622698401,ミカファンギンＮａ点滴静注用５０ｍｇ「サワイ」
622698501,ミカファンギンＮａ点滴静注用７５ｍｇ「サワイ」
622698601,コララン錠２．５ｍｇ
622698701,コララン錠５ｍｇ
622698801,コララン錠７．５ｍｇ
622698902,ガンシクロビル点滴静注用５００ｍｇ「ＶＴＲＳ」
622699001,テリボン皮下注２８．２μｇオートインジェクター
622699101,ラバミコム配合錠「アメル」
622699201,ドルモロール配合点眼液「ＴＳ」
622699301,トリンテリックス錠１０ｍｇ
622699401,トリンテリックス錠２０ｍｇ
622699501,ザファテック錠２５ｍｇ
622699601,アトモキセチン錠５ｍｇ「ＪＧ」
622699701,アトモキセチン錠１０ｍｇ「ＪＧ」
622699801,アトモキセチン錠２５ｍｇ「ＪＧ」
622699901,アトモキセチン錠４０ｍｇ「ＪＧ」
622700001,アトモキセチン内用液０．４％「ＪＧ」
622700101,カペシタビン錠３００ｍｇ「ＪＧ」
622700201,ブデホル吸入粉末剤３０吸入「ＪＧ」
622700301,ブデホル吸入粉末剤６０吸入「ＪＧ」
622700401,モメタゾン点鼻液５０μｇ「ＪＧ」５６噴霧用　５ｍｇ１０ｇ
622700501,モメタゾン点鼻液５０μｇ「ＪＧ」１１２噴霧用　９ｍｇ１８ｇ
622700601,炭酸ランタンＯＤ錠２５０ｍｇ「ＪＧ」
622700701,炭酸ランタンＯＤ錠５００ｍｇ「ＪＧ」
622700801,ラフェンタテープ１．３８ｍｇ
622700901,ラフェンタテープ２．７５ｍｇ
622701001,ラフェンタテープ５．５ｍｇ
622701101,ラフェンタテープ８．２５ｍｇ
622701201,ラフェンタテープ１１ｍｇ
622701301,メマンチン塩酸塩ＯＤ錠５ｍｇ「フェルゼン」
622701401,メマンチン塩酸塩ＯＤ錠１０ｍｇ「フェルゼン」
622701501,メマンチン塩酸塩ＯＤ錠２０ｍｇ「フェルゼン」
622701601,モメタゾン点鼻液５０μｇ「ニットー」５６噴霧用　５ｍｇ１０ｇ
622701701,モメタゾン点鼻液５０μｇ「ニットー」１１２噴霧用　９ｍｇ１８ｇ
622701801,ブデソニド吸入液０．２５ｍｇ「武田テバ」　２ｍＬ
622701901,ブデソニド吸入液０．５ｍｇ「武田テバ」　２ｍＬ
622702001,ラベプラゾールＮａ錠１０ｍｇ「ニプロ」
622702101,ラベプラゾールＮａ錠２０ｍｇ「ニプロ」
622702201,炭酸ランタンＯＤ錠２５０ｍｇ「フソー」
622702301,炭酸ランタンＯＤ錠５００ｍｇ「フソー」
622702401,アルトフェッド注射液　２００ｍＬ
622702501,ラクトリンゲル液″フソー″　２００ｍＬ
622702601,ブデホル吸入粉末剤３０吸入「ＭＹＬ」
622702701,ブデホル吸入粉末剤６０吸入「ＭＹＬ」
622702801,ピフェルトロ錠１００ｍｇ
622702901,ドウベイト配合錠
622703001,フィコンパ細粒１％
622703101,デエビゴ錠２．５ｍｇ
622703201,デエビゴ錠５ｍｇ
622703301,デエビゴ錠１０ｍｇ
622703401,イブランス錠２５ｍｇ
622703501,イブランス錠１２５ｍｇ
622703601,ユリス錠０．５ｍｇ
622703701,ユリス錠１ｍｇ
622703801,ユリス錠２ｍｇ
622703901,ディナゲスト錠０．５ｍｇ
622704001,エゼチミブ錠１０ｍｇ「ＤＳＥＰ」
622704101,エゼチミブ錠１０ｍｇ「フェルゼン」
622704201,セレコキシブ錠１００ｍｇ「フェルゼン」
622704301,セレコキシブ錠２００ｍｇ「フェルゼン」
622704401,レボセチリジン塩酸塩錠５ｍｇ「フェルゼン」
622704501,デュタステリドカプセル０．５ｍｇＡＶ「ＢＭＤ」
622704601,メマンチン塩酸塩ＯＤ錠５ｍｇ「タカタ」
622704701,メマンチン塩酸塩ＯＤ錠１０ｍｇ「タカタ」
622704801,メマンチン塩酸塩ＯＤ錠２０ｍｇ「タカタ」
622704901,レボセチリジン塩酸塩錠２．５ｍｇ「タカタ」
622705001,レボセチリジン塩酸塩錠５ｍｇ「タカタ」
622705101,レボセチリジン塩酸塩ＯＤ錠２．５ｍｇ「タカタ」
622705201,レボセチリジン塩酸塩ＯＤ錠５ｍｇ「タカタ」
622705301,レボセチリジン塩酸塩ＤＳ０．５％「タカタ」
622705601,アネレム静注用５０ｍｇ
622705800,エスタゾラム２ｍｇ錠
622705900,トリアゾラム０．１２５ｍｇ錠
622706000,トリアゾラム０．２５ｍｇ錠
622706100,フルニトラゼパム１ｍｇ錠
622706200,フルニトラゼパム２ｍｇ錠
622706300,ブロチゾラム０．２５ｍｇ錠
622706400,ブロチゾラム０．２５ｍｇ口腔内崩壊錠
622706900,ブロマゼパム５ｍｇ錠
622707100,ロラゼパム１ｍｇ錠
622707200,アルプラゾラム０．４ｍｇ錠
622707300,アルプラゾラム０．８ｍｇ錠
622707500,トフィソパム５０ｍｇ錠
622707600,ロフラゼプ酸エチル１ｍｇ錠
622707700,ロフラゼプ酸エチル２ｍｇ錠
622707800,クアゼパム１５ｍｇ錠
622707900,クアゼパム２０ｍｇ錠
622708200,ゾピクロン７．５ｍｇ錠
622708300,ゾピクロン１０ｍｇ錠
622708400,タンドスピロンクエン酸塩５ｍｇ錠
622708500,タンドスピロンクエン酸塩１０ｍｇ錠
622708600,タンドスピロンクエン酸塩２０ｍｇ錠
622709000,バルプロ酸ナトリウム１００ｍｇ錠
622709200,ゾニサミド２０％散
622709300,ゾニサミド１００ｍｇ錠
622709400,ジクロフェナクナトリウム２５ｍｇ錠
622709600,イブプロフェン２０％顆粒
622710300,ザルトプロフェン８０ｍｇ錠
622710400,アクタリット１００ｍｇ錠
622710500,エトドラク１００ｍｇ錠
622710600,エトドラク２００ｍｇ錠
622710700,トラマドール塩酸塩・アセトアミノフェン錠
622710800,アマンタジン塩酸塩５０ｍｇ錠
622710900,ドロキシドパ１００ｍｇカプセル
622711000,ドロキシドパ２００ｍｇカプセル
622711100,ペルゴリドメシル酸塩５０μｇ錠
622711200,ペルゴリドメシル酸塩２５０μｇ錠
622711300,セレギリン塩酸塩２．５ｍｇ錠
622711600,レボドパ・カルビドパＬ１００錠
622711900,マプロチリン塩酸塩１０ｍｇ錠
622712000,マプロチリン塩酸塩２５ｍｇ錠
622712200,クロチアゼパム５ｍｇ錠
622712300,クロチアゼパム１０ｍｇ錠
622712400,スルピリド１００ｍｇ錠
622712500,スルピリド２００ｍｇ錠
